"Var1","Var2","Var3","Var4","Var5","classes"
0.577116464900548,3.44638702341278,2.47996892719674,1.06476585497965,2.82133332014792,1
0.897963142362581,1.60056702064243,1.88183665313985,1.50934506599019,0.961721054347874,1
3.33832445659881,0.372683214790105,2.54806374593071,2.80257518890444,2.24654651732999,1
0.751837584195103,3.38419148926839,0.434448526468652,2.21745188330351,1.3564344544927,1
3.1518650376172,3.18724944762818,1.06202421678362,2.09029837073902,0.875542142447078,1
0.480252829685785,1.57121130924915,1.40312527026068,1.45018790936694,0.606340509723836,1
0.82008444773102,2.14654752233545,2.85566015799606,2.83425070457159,2.65998122562814,1
1.40801887096531,3.2412207810616,2.87874819025059,1.12632036874827,2.22937864561882,1
3.08664779008268,1.6698700540781,0.83268392934957,1.71856550027821,1.85817851762127,1
2.57523658555478,1.24842377593223,2.9752956491629,1.51071012318266,1.22732389880641,1
1.95697089261318,2.29981716581427,2.20761647546919,1.92653354969622,2.06214221539791,1
2.61669592712742,1.62955973721658,0.523542081402961,2.36884537851668,3.27122484071146,1
1.90316232348982,1.09844563998673,2.95262692998052,2.86467775570134,3.18740628033483,1
1.96399980513806,2.86983729790545,1.22608446447545,2.66437694492759,3.31446556718996,1
2.24850059327792,1.48696981291666,2.07462800506782,2.31153819615399,2.27229567959787,1
0.494818344369423,1.80636574292297,1.60165557118747,1.81705441702422,2.7366780893897,1
3.27227667216606,2.70623520634953,1.21355418124219,2.91295882231302,1.31372729955562,1
1.85837931256038,2.79166349007956,3.09720146113907,1.46219565603978,1.07339438191109,1
3.05878029283137,1.13646113751088,2.55560415921565,1.01793345367097,3.07180879676939,1
0.603440747828053,1.76660492799937,2.86091064335243,3.4023170059457,2.16414683841839,1
0.671083605073679,2.53828334729434,1.33466536946848,2.30861980999326,3.0139068848661,1
3.42902909545873,1.23287353980253,1.89234383352963,3.18278560559276,0.763300107556158,1
2.13043676450967,2.53874901720421,1.67010145955115,0.974865010340439,1.25091133363989,1
2.74194760610047,3.13038776932765,4.12230101083681,0.410846596053443,1.20782199289092,1
3.37381629447402,1.51631020782542,0.730290840854843,0.752919505699165,0.839797683270288,1
2.27738220165259,2.17540991253598,2.54165252630021,0.38530675375487,0.859288505099877,1
1.80897837243038,2.73980413327543,2.04507410667517,1.14193152074567,0.98669677998381,1
3.03303441334409,0.834164177164487,2.90484916215842,2.15934165944386,2.70990464452226,1
0.405719497065773,1.97675284808301,1.40259606146107,3.30926544040789,1.73498060066448,1
2.85797893612312,3.07245766887028,3.19831409875583,2.38548684226133,1.88785559907904,1
2.72912808642263,1.53222899124249,2.25490985261021,1.79016517550639,2.64475474457171,1
1.66266285024961,2.85884420510249,3.83143284740979,1.32670657063895,2.5107462366858,1
1.36487334052289,1.10703639092734,0.89323449396896,2.76042598977281,2.62319140693708,1
2.56594441847754,1.83780198581939,0.884007714207702,0.757840458717815,3.19945423999912,1
2.00300423651087,1.07125638573405,1.18698663254731,1.37073054912716,0.580258754537414,1
1.18905284996621,3.34418484861499,1.60960955219864,2.80877653880445,2.51648740063339,1
2.578681083723,3.03359122648205,2.63065308818216,0.586408203159768,3.24207721204997,1
3.18007173286797,2.53679531803597,1.1304922048008,2.7291331062974,1.95486574944734,1
3.14180828850608,2.23952628610717,2.34711910803916,1.85103628831268,2.06372489706646,1
1.93724614203111,2.65251037819104,3.41448854829286,2.9386478048835,2.64987714294272,1
1.85984136692604,3.12105996183,2.36993344829641,3.22069002081697,1.45954061202449,1
2.9677815750567,1.67775191221058,2.27412271793803,2.09794606957587,2.99907881870747,1
2.70990706096107,1.68468376453881,1.04117552615566,1.47312405097768,1.78428835671661,1
1.57973746344552,2.8300596553744,2.76128859750135,3.22701643522413,0.964064036152991,1
2.10258621780648,1.97509249391824,1.59378385621733,2.93098358383218,1.34249275398303,1
3.01387917247208,2.28655355366221,2.68372657250213,3.33265807083989,3.12023851932643,1
1.8307105260146,2.47674565348654,2.04986306486597,1.50118679834298,1.10551408722111,1
2.60687966078201,0.236969094696944,2.76090861618405,0.838521853744352,3.8383954513019,1
0.891009511142847,1.05545837412474,1.21293754400536,3.318385501763,2.49941978239555,1
2.17034183350694,2.62567014219247,0.796464179960839,1.47141704811507,1.31528962095861,1
2.26566773045962,2.7547370692725,3.04798633709833,1.25881905607346,2.19779655252228,1
2.93712024119057,2.16627919374891,3.46676584892634,0.774681852478558,0.650341571382782,1
3.07502156884913,2.24683001245717,0.542154640417892,1.73859505208541,2.7118398991764,1
3.57136613552945,3.32306908321265,3.12309942929437,2.97708387112871,3.37553738117531,1
3.04133169948787,0.933975119430357,1.62860714686975,3.43153453984461,2.46296041381785,1
1.79878268093407,2.59704509637262,0.633053626908814,1.66733497993775,2.56589370052128,1
0.278030100510126,3.01793570266817,2.77571806539417,2.39900017829688,2.33397252803228,1
-0.17357024979893,1.15441269095977,0.860839297836827,3.25067222302291,2.86672098316075,1
1.24291826988274,1.82417825113904,2.61953333959003,1.5394362891641,1.84462172967327,1
1.40591179045755,1.87678567898842,0.783300529893457,1.79556178414327,3.71814268172051,1
