"Var1","Var2","Var3","Var4","Var5","classes"
2.20240886854716,0.778341549679338,2.78434227520178,0.846912779561864,1.98922363573787,1
0.64550095179926,3.07586510087724,2.82025317998074,1.17635405676622,0.915264599169313,1
2.23869627527624,0.679152163140571,3.00338397430214,3.57341961827889,1.02453286844084,1
1.30519718289744,1.06191640996343,1.98487613967087,2.85737213373183,1.96934438570566,1
2.76333058461146,2.11990807880372,2.68672297245115,3.15998880578915,1.96339071913193,1
3.05237573846175,0.834681400849504,2.14393716831726,1.8599054891832,0.935216848397111,1
1.13288539323104,2.95254770373003,3.0665793225649,1.1243480267057,0.954741901227358,1
1.13263807622177,2.53711026489016,2.07570671863794,2.21121704736659,2.87862366097413,1
2.77519046274636,0.964877725481217,1.65467975173796,1.4545765532013,3.43055969325497,1
1.66050186738384,0.71989238284559,3.3959570214921,1.05623932413899,2.14556944732631,1
1.97620966948799,2.99619134625349,1.97835634924674,1.1902878888217,3.43016800994672,1
1.35904300892013,2.97359129503121,1.90059469499541,3.00501802493269,1.97255729089878,1
3.14706120048679,0.973992495532077,1.11013581301294,2.9732963859683,2.1701076525812,1
0.807409381768925,0.733610679488789,1.94583343268367,2.92090380183362,1.92698270886002,1
3.0333870506929,3.15428350893618,1.09317909615238,1.93311381517899,2.19062995963469,1
2.83186630428231,1.07680139465189,2.81580649349294,1.97817830788535,2.18899797266624,1
0.91687831394407,1.68151504914514,2.73392061420692,3.10886689123971,2.91238224886995,1
2.16487183082301,1.22439097899558,3.24584408153971,1.07288418650949,2.06355177349542,1
2.67552069394127,1.75740016352906,1.78049405986242,3.01250285908009,1.70315988221842,1
2.11655190407214,3.14953646657405,2.80518371430836,1.88501321534998,1.00192812075372,1
3.06610668920911,0.933396263351125,0.511035757394179,3.0112783966631,2.53357873004575,1
2.62368463255246,2.8649047807406,1.33179450969662,2.11297748007381,1.87268330533643,1
2.40368324541861,0.796675146209046,3.37287833526257,3.07216685717403,0.869652028420884,1
1.90136724914589,1.0191810264989,3.09463634748815,2.77854751896883,0.6963215055742,1
0.839113565748792,2.12859587236456,2.94359957978635,2.84498018555734,3.01217294293714,1
2.92538604660684,2.11625961887838,2.24899482109205,3.06555947185713,2.10980456044386,1
1.03925321279863,3.23189346491154,2.96472271464618,1.14924091337504,0.795073999656826,1
1.21058001075153,3.34925216821214,1.86105384009576,2.8594500939497,2.27627358210567,1
2.68524489633253,1.10153059027295,1.25364583852507,3.09451505458719,2.19178015091542,1
0.901817561866141,3.12440052375168,3.31708252821121,1.2124250321864,2.17222769640805,1
0.821867012565762,1.0307703565487,1.24273102897826,1.07690292490272,2.87057850321209,1
0.831030411157105,3.19098355168881,1.98315313835642,2.93476483494534,2.18880511128683,1
2.75509390569051,0.99557106779701,2.0223832628901,2.92701279065929,3.35667340484115,1
2.77279304445738,1.07707582236154,2.23161514205913,2.78159724131295,3.00701595635581,1
3.34185946272866,1.75181375331015,3.04293176071319,3.18688285719473,1.96706363052623,1
1.94933129181783,2.65205843488969,1.73815756255171,3.09186784813304,1.83259444428144,1
2.80421352613731,2.7888023416381,1.28599684352291,2.26519727379727,1.73575586773397,1
1.59545963871378,1.37157649104103,3.37039798535589,1.19663897832377,2.22167740351676,1
0.976087352796356,2.02567815572897,1.6284405815475,1.20570088032702,2.1286304098772,1
0.626860333121629,1.86824463720991,2.18088934427245,1.05546167151219,2.07502361797251,1
1.89709465572248,0.97110485757745,3.35527171668445,0.954195071751548,1.86017994397463,1
3.06287286240261,0.64593923688422,1.7767841064917,1.93153007081358,0.92770536230064,1
0.881777820729454,2.92875356254604,0.732095804417876,0.782132162849915,1.08234365273498,1
1.17686570464977,2.82552508901813,2.78034173833798,0.763280088565301,1.18890970751105,1
1.24672159095391,1.16444393061662,1.04498138280824,0.90276854266376,2.93874282289885,1
2.30379761411337,2.92938606603485,2.07000730388889,3.02478656182572,2.30095518408266,1
