"Var1","Var2","Var3","classes"
1.30717018575534,3.2538628322106,2.73704124420723,1
2.29889213596508,2.06483744071839,0.751598017194854,1
3.20443736746086,2.10466170147879,3.56756005608377,1
1.60565699409504,3.47686064490022,1.84768209962393,1
2.26107518822707,2.18473076002838,2.05471805558837,1
1.8420645272244,2.83128176730703,1.74424271930166,1
1.96355766762409,1.840047097031,2.9200319794132,1
3.33975481881496,2.07116240428017,1.52050543638197,1
1.44480783788261,3.37611417168181,2.30494779769935,1
1.54437191452198,1.60225185869694,2.8730766719215,1
2.40473734652304,1.88692353034754,1.20614445877715,1
1.0970335138724,0.912145507864517,1.38649500324764,1
0.355416424574867,0.778758094862568,2.70250646706953,1
1.48716304552642,2.71091789344388,2.2163165574145,1
2.36407005728553,1.39663901004751,1.19946152816007,1
1.35094166742993,1.44509188409902,1.34735713622852,1
0.539996052967775,2.87735216765367,1.20975901876029,1
2.03485445976755,3.21898761029153,0.697481272667485,1
3.38563636222337,1.53667703739266,3.18178524488303,1
-0.255305216564032,2.65017399955058,2.65848228481959,1
0.918165855337308,1.31131194299523,1.93862430541578,1
1.8689988478514,2.52016065691695,1.63977547097145,1
1.67277383432797,1.96148569843589,2.03167047660181,1
3.59124764517144,1.93732288311456,3.03512082730758,1
2.56620342881116,2.30851242529651,0.745658481383852,1
0.811228609562519,3.01695420151824,0.986104751757431,1
3.26296184146789,2.24376171834327,2.95825131429357,1
2.40579848672092,3.30669228821546,1.69718365036173,1
1.53999597955318,1.81654132203396,0.935464404081458,1
2.20927136900247,1.60302389080282,1.00068578610168,1
0.936981456182672,1.00277916588811,2.42614524562185,1
2.85145037723493,2.34397811355567,0.641926831447022,1
1.46328159742069,2.23961081271399,1.99294991004127,1
0.646981187386783,0.050173053644868,2.8719758893644,1
1.42279228575213,1.44966023244683,1.61062217568277,1
1.98747940164862,1.81944584058852,2.2015976510652,1
1.93744081232041,2.66596801237789,1.63139897952042,1
1.39156144425658,1.15438077247649,1.49617332892974,1
2.66813023310997,2.26521760874875,3.48879973883666,1
1.55321482836533,0.766127078185188,1.70756784354931,1
3.15892461930507,2.24842382783835,0.932786508108886,1
0.57609011339145,3.33896751853438,0.731918474111938,1
2.86966276228501,1.78170603385207,2.88734024777351,1
1.75630031103661,1.93341884678209,2.58756917715793,1
1.84811000201193,2.57745758130306,0.853615681405936,1
2.34823669351022,2.42416828150336,1.90757911952599,1
1.16040770653356,2.46469320677263,0.754134331949715,1
2.28833406052808,2.94092157561429,1.18492582859318,1
1.66094384475278,2.2237316136871,3.41959268737868,1
2.10856356702373,3.92503188955703,0.862669694181015,1
0.677276129200069,2.53085460597926,2.42769729651482,1
2.9060793910051,0.986617086735563,0.888163151162114,1
2.96477059021916,2.27575212758204,1.31167864333456,1
0.741888704060218,1.61397769323347,1.54075350994692,1
0.727519798024256,3.4856522608798,1.25130098075123,1
1.56342921732319,1.40330063279392,0.864002212113871,1
0.319900063887052,3.68109299552702,1.47504162680806,1
3.42678841372987,0.575035726143012,1.98843351097881,1
3.15288115764871,2.40801072921754,0.999954402182907,1
2.81771835188436,1.68842780276529,0.966548747932316,1
1.19501045735561,2.1586157292874,0.992998791278532,1
0.408905695790731,1.28438713515968,0.759567966869426,1
1.75671133677974,3.1489790464755,2.47578517745001,1
2.80164200157422,1.24793041953058,1.81752641948202,1
2.50519262431043,2.05127182804539,1.93413652515914,1
2.88556905068477,1.70101739112184,3.29208939653236,1
3.43617486411343,1.80278581112244,3.1036541259145,1
1.89469450117126,2.57985203470162,1.43383276364901,1
2.65498117949182,2.35145051670024,3.13980899088874,1
1.52414380935547,2.61675178176887,2.51685909446234,1
2.37402708744782,2.3618883628573,1.67302744221933,1
2.54127403776153,2.62817204249396,2.60971015296333,1
3.54109287477145,1.37434402905812,2.55251304233293,1
1.432665628183,1.46682661593434,2.99198214330361,1
2.28307531755197,1.88192609626738,0.964912860897604,1
3.26280355765503,2.49519711563508,1.04683967944532,1
1.40412990275535,3.20919427040103,1.64138566119563,1
1.02692296184854,3.09249097055214,0.724723544404819,1
1.06846483651515,1.89724840306718,1.69278812859043,1
2.30455081471215,1.65216397042695,3.5144335354925,1
3.53634572416708,0.586148448793543,1.72948932160085,1
3.2598877223049,1.93663576445848,0.996327741176416,1
1.1813152332229,0.412221872710039,0.742983678008376,1
2.4798748897328,1.55175949221516,1.24577542394132,1
2.10544754654806,2.77776957618303,2.40085370945186,1
3.19099135568669,1.79969563565309,3.4787728440048,1
2.0587085309515,1.77999134961887,0.894114645671109,1
2.89186643199394,1.60286155310191,1.6295925861106,1
3.46058493768095,1.40737984192659,0.698705292970953,1
2.10270610384105,0.874928291688022,0.841844669801169,1
2.58031060272647,1.56886431534423,0.647856340878707,1
1.55505390541404,1.52766039745682,1.10470817759718,1
1.35577305468545,1.59712273955288,2.01705230347883,1
0.498086549946544,2.00211188989981,2.07938682223234,1
1.7917492297102,2.92825350468605,1.02297014918721,1
