"Var1","Var2","Var3","classes"
2.14087461055795,1.93693455718701,3.29245968412641,1
3.24182197720084,1.19611096385612,2.94851663159769,1
2.81010252435563,1.90899638138675,2.83858583909726,1
2.18532649290237,2.15066976337392,1.20364560209568,1
2.16020134170292,2.81518672449299,3.07503579791647,1
2.20918981068869,1.15037215630502,3.32627940453048,1
3.4395050869391,0.722916475311085,2.04970412778094,1
1.93260095694939,0.727076233642791,3.16636435093412,1
2.92361630793049,1.68573848439709,3.20068213179148,1
3.43888398936059,1.59923442593104,2.89992452498277,1
1.15454823822144,0.80602657152863,1.137937880523,1
3.30307996743646,1.93597911331916,1.98912399278243,1
2.94113211987676,1.80638341483039,2.11136662330795,1
2.2947564051845,0.771018110831393,2.99209657507143,1
1.17084634031282,0.866327850120595,1.14683803774566,1
1.09009535937928,3.47663072966621,0.834483393117019,1
0.853475357596867,0.935860255866322,0.989968342184477,1
2.82524252817476,0.6415180002889,2.12859841303663,1
2.37064061866944,1.2621434485289,2.88816044587117,1
3.09336764043786,2.57856698898389,0.841405824808152,1
2.11655202205662,1.10297866103461,1.17119676324809,1
2.19215072589146,3.13015643559784,3.11732898511178,1
1.95087453873034,0.952219537237424,3.21939069006976,1
3.18808653201609,1.90892078584834,2.1535141605988,1
1.97208852529988,1.9513396437332,1.26232030242848,1
1.91079306767242,1.87242277771331,0.818927694389017,1
3.12301847201671,2.173122027904,3.07133081949463,1
2.88516644381534,2.371629489437,1.65499665169634,1
2.08494061243689,0.891965965559902,1.31167822637442,1
0.987087912643659,2.75527461973198,1.06589402981455,1
1.98335532262402,2.09290833970157,3.17296667706328,1
2.01272941415839,2.01118753985747,3.13030011158424,1
3.20342820610212,2.61892968831521,0.884304636407515,1
2.07912770210518,2.95548056879438,3.36202668006587,1
2.25494682694524,0.635382179169292,0.936880292469579,1
2.98412816622902,2.26089130124697,2.97738561950341,1
3.06597504827785,1.24298734379946,3.03682731292354,1
1.6452498175179,3.13483455419803,2.6079926582793,1
2.01470935475534,0.804900357893097,0.904387298747678,1
3.11379309476019,1.91829656692714,3.09655881712012,1
2.33676201412314,3.3513190258838,2.70586977615998,1
1.70485612857109,2.36595533168041,2.92648241312208,1
1.78190238454268,1.38834908514635,2.68398005131725,1
3.07609425230401,1.59779904524264,2.89165654662362,1
1.72321219934589,2.77242352865433,3.27286802554761,1
1.80587380334814,1.85689223676164,3.17258143074702,1
3.19489500160817,1.90191214156157,2.23289026267364,1
1.19825523573298,3.41325644020736,0.926100259011131,1
2.88116462300287,3.18034516618503,1.19679445727261,1
2.90094031796631,1.90487446298263,1.51677994438853,1
3.03693958656886,1.90620158003789,1.56357300413843,1
1.55598418734404,2.7148723183515,2.53272487737475,1
2.25356462062151,1.80986140693024,0.910561010320396,1
3.13276789423521,0.382055615621828,2.58282805981257,1
2.19810375714883,1.30268440231621,1.11573844243102,1
2.02539665947068,2.50465716956068,2.88793453734435,1
1.79682213338603,3.09328948477383,2.88674183132333,1
2.36504674838251,3.05340931050511,3.09312145220239,1
2.05059107085814,1.66574161020551,1.05565756780207,1
1.07573123231721,2.96309035527224,0.397230122098726,1
0.832366910103453,3.23431898483728,0.826382462823337,1
2.83778276288035,1.93971258174454,2.95706561695476,1
1.7944400380307,1.92323225806482,0.393595336479402,1
2.65670309464008,0.780243285455581,2.12424780696243,1
3.07671004798651,2.24636719040784,2.2104285996036,1
3.13376569885808,2.89153341390048,1.0857801988438,1
2.04900104778611,2.20872130216246,1.13830089585725,1
3.02317059497064,1.6796100848069,1.98460116222841,1
3.04209275278434,2.56683461058001,1.28756971874187,1
2.75686931970023,1.31853181807234,3.23343695722781,1
3.16648546999944,0.728699639351044,2.04294909741718,1
2.6551233034886,1.85210341919952,1.71435590615879,1
3.12902182329761,2.94360839182864,0.656797858245381,1
3.40838756244253,2.78792189212168,1.03212834123632,1
3.01330783898948,1.91075806993556,1.83550313240743,1
2.06511668862223,3.42013734332948,3.2374072271806,1
3.04853042944279,1.07423764526143,3.03963545507119,1
2.87250836286307,2.07052968229611,3.08109118203178,1
3.29789083815972,1.66734246752231,3.13918439816987,1
3.37629814493532,0.703898025889331,1.6520190062399,1
1.94441481610246,2.6703066245043,3.02676266956129,1
1.83287556502587,2.98852764599686,3.12146023066948,1
2.15591971178472,3.21741941583793,2.94724715524277,1
2.15965754181516,0.487655755013062,0.622455601788495,1
2.12960073849009,0.933511427788202,1.29809326285329,1
1.66484877279416,2.11120964879477,3.02662830407248,1
